"","idno","stfdem","cntry","SatEcon","incpart","Female","AgeResp","Unemp","Religiosity","SocTrust","LRSP","IncDec","YearsEdu","Crtsame","fairelcc","cttresa","fairelc","gvexpdc","Poverty","Inequality"
"2826",2872,4,"BG",3,1,2,40,0,6,4.66666666666667,5,10,12,3,3,2,10,10,5.65685424949238,5.65685424949238
"2827",766,4,"BG",1,1,1,47,1,2,9,8,3,11,4,4,10,10,10,3.53553390593274,2.82842712474619
"2828",2456,2,"BG",3,0,2,40,0,1,8,1,3,16,1,1,10,10,10,6.36396103067893,7.07106781186548
"2829",3343,0,"BG",0,0,1,51,0,4,3.66666666666667,5,1,11,0,0,10,10,10,7.07106781186548,7.07106781186548
"2830",2252,7,"BG",2,1,2,67,0,5,3,7,6,11,4,2,10,10,10,4.94974746830583,2.82842712474619
"2831",2556,2,"BG",0,0,1,58,0,6,3.66666666666667,8,6,12,10,2,10,10,10,4.24264068711928,5.65685424949238
"2832",3834,5,"BG",4,0,2,57,1,5,3.33333333333333,0,1,8,5,5,10,6,5,7.07106781186548,7.07106781186548
"2833",198,5,"BG",1,0,2,63,0,5,5.66666666666667,4,4,16,6,4,8,10,7,7.07106781186548,7.07106781186548
"2834",2382,5,"BG",7,0,2,67,0,7,6.66666666666667,5,6,14,9,10,9,10,10,2.12132034355964,2.12132034355964
"2835",3083,4,"BG",2,0,1,64,0,4,3,7,8,16,3,4,9,9,10,4.24264068711928,5.65685424949238
"2836",27,1,"BG",2,0,2,67,0,6,4,1,1,14,0,1,10,10,10,7.07106781186548,7.07106781186548
"2837",471,1,"BG",1,0,2,51,0,5,2.66666666666667,5,3,11,3,2,6,9,6,2.82842712474619,3.53553390593274
"2838",1425,2,"BG",0,0,1,70,0,3,3,1,3,12,5,1,10,10,10,7.07106781186548,7.07106781186548
"2839",1188,7,"BG",1,0,2,56,0,7,4,8,6,14,1,9,8,9,8,2.82842712474619,2.82842712474619
"2840",3593,5,"BG",6,0,1,52,0,1,1,6,10,17,5,1,10,9,10,7.07106781186548,4.94974746830583
"2841",812,3,"BG",3,0,2,68,0,7,6.33333333333333,2,6,13,3,4,10,8,10,4.94974746830583,4.94974746830583
"2842",2254,2,"BG",1,0,2,25,0,2,6.33333333333333,6,8,17,0,8,10,10,10,6.36396103067893,5.65685424949238
"2843",2992,4,"BG",3,0,1,61,0,4,3.33333333333333,6,8,16,3,7,10,9,10,4.24264068711928,4.94974746830583
"2844",1954,4,"BG",4,0,2,83,0,8,7.66666666666667,4,2,11,4,8,4,7,5,0.707106781186548,0.707106781186548
"2845",133,1,"BG",2,0,2,55,0,6,3.66666666666667,5,10,14,0,2,10,10,10,7.07106781186548,7.07106781186548
"2846",765,3,"BG",8,0,1,51,0,3,8,2,9,12,7,2,10,9,10,4.94974746830583,7.07106781186548
"2847",2496,4,"BG",1,0,2,63,0,8,5,1,1,8,5,8,10,9,7,2.12132034355964,5.65685424949238
"2848",1861,4,"BG",3,1,1,57,0,2,4,10,6,12,1,9,10,10,10,4.24264068711928,0
"2849",1018,4,"BG",1,0,2,59,1,5,5.66666666666667,5,1,12,0,7,10,10,10,6.36396103067893,6.36396103067893
"2850",807,2,"BG",0,0,2,72,0,7,1.66666666666667,1,1,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"2851",2431,2,"BG",1,0,2,77,0,5,4.33333333333333,3,8,4,3,4,10,10,10,6.36396103067893,6.36396103067893
"2852",845,4,"BG",1,0,1,62,0,3,5.66666666666667,4,9,12,2,4,7,8,8,4.24264068711928,3.53553390593274
"2853",872,5,"BG",2,0,1,79,0,3,3.33333333333333,3,8,7,3,3,10,10,10,3.53553390593274,5.65685424949238
"2854",3406,4,"BG",4,0,1,20,0,2,1,10,10,8,3,5,9,10,10,4.24264068711928,3.53553390593274
"2855",287,5,"BG",2,0,2,58,0,4,4.66666666666667,4,8,16,0,4,9,10,9,7.07106781186548,6.36396103067893
"2856",735,4,"BG",5,0,2,43,1,3,0.333333333333333,4,1,12,5,10,10,10,10,3.53553390593274,3.53553390593274
"2857",2684,3,"BG",2,0,2,64,0,8,7.33333333333333,6,8,14,1,6,10,10,8,3.53553390593274,4.24264068711928
"2858",176,0,"BG",1,0,2,55,0,10,9.33333333333333,0,1,8,0,10,10,10,10,7.07106781186548,7.07106781186548
"2859",233,3,"BG",4,1,2,44,0,6,4.33333333333333,5,5,14,1,2,10,10,10,6.36396103067893,5.65685424949238
"2860",842,8,"BG",4,1,1,25,0,5,6.66666666666667,7,9,15,3,8,9,9,8,4.24264068711928,3.53553390593274
"2861",2843,5,"BG",3,1,2,47,0,9,5,5,10,17,1,5,10,10,10,5.65685424949238,7.07106781186548
"2862",1588,2,"BG",2,0,2,59,0,5,2.33333333333333,2,4,11,5,5,10,10,10,6.36396103067893,6.36396103067893
"2863",2022,3,"BG",4,0,1,43,0,2,3,5,10,17,3,3,4,7,4,3.53553390593274,0.707106781186548
"2864",328,5,"BG",5,0,1,87,0,3,5.33333333333333,3,3,11,6,6,8,10,7,2.12132034355964,2.12132034355964
"2865",3868,0,"BG",0,0,1,68,0,4,1,5,1,11,3,0,10,10,10,6.36396103067893,7.07106781186548
"2866",3005,3,"BG",3,0,2,78,0,8,2.66666666666667,6,2,11,3,5,10,8,9,4.24264068711928,4.94974746830583
"2867",2914,2,"BG",2,0,2,26,0,6,4,7,10,18,0,3,10,10,8,4.24264068711928,3.53553390593274
"2868",2063,4,"BG",2,0,1,53,1,6,5,5,2,11,2,4,10,10,10,5.65685424949238,4.24264068711928
"2869",3251,5,"BG",5,1,2,58,0,5,5.66666666666667,7,8,16,5,7,9,7,9,4.24264068711928,4.24264068711928
"2870",1463,6,"BG",3,0,2,32,0,7,6,5,7,12,3,7,9,10,8,1.4142135623731,2.12132034355964
"2871",1413,4,"BG",1,0,2,52,0,6,4,5,3,11,0,2,10,10,10,7.07106781186548,7.07106781186548
"2872",3033,5,"BG",1,0,2,69,0,5,3.33333333333333,7,7,12,2,6,10,10,8,4.94974746830583,3.53553390593274
"2873",3535,3,"BG",4,0,1,38,0,2,4.66666666666667,8,9,12,2,2,10,10,10,5.65685424949238,5.65685424949238
"2874",3103,3,"BG",1,0,2,53,0,3,1.66666666666667,6,10,17,5,6,9,10,10,5.65685424949238,7.07106781186548
"2875",24,0,"BG",1,0,2,68,0,8,0.666666666666667,0,1,16,1,4,9,10,9,6.36396103067893,7.07106781186548
"2876",3353,3,"BG",0,0,2,44,0,5,2.66666666666667,5,6,11,0,3,10,10,10,7.07106781186548,3.53553390593274
"2877",294,5,"BG",2,1,2,67,0,7,4,6,7,7,0,5,10,10,8,7.07106781186548,7.07106781186548
"2878",1975,2,"BG",0,0,2,38,0,4,2,7,1,11,6,7,3,4,5,0,0
"2879",71,8,"BG",3,1,1,57,0,5,4,10,4,10,3,8,10,10,7,4.94974746830583,2.82842712474619
"2880",1412,2,"BG",1,0,1,80,0,7,3.33333333333333,0,1,4,0,0,10,10,10,7.07106781186548,7.07106781186548
"2881",1654,1,"BG",1,0,1,53,0,5,1,5,3,11,10,0,10,10,10,7.07106781186548,7.07106781186548
"2882",1265,4,"BG",2,1,1,66,0,3,3,6,4,17,3,8,10,9,10,0.707106781186548,1.4142135623731
"2883",1928,0,"BG",0,0,1,72,0,1,2,0,2,8,0,5,10,10,10,7.07106781186548,7.07106781186548
"2884",2358,8,"BG",5,1,1,26,0,2,6.66666666666667,9,6,11,10,10,10,10,10,0,1.4142135623731
"2885",825,2,"BG",1,0,2,68,0,5,2.66666666666667,3,4,8,3,4,10,10,10,7.07106781186548,7.07106781186548
"2886",1788,9,"BG",2,1,2,75,0,10,3.66666666666667,9,1,8,1,1,10,10,10,7.07106781186548,7.07106781186548
"2887",2024,3,"BG",5,0,2,30,1,3,5.66666666666667,5,9,15,5,5,6,7,7,1.4142135623731,1.4142135623731
"2888",2425,2,"BG",2,0,2,64,0,5,3.66666666666667,5,1,13,6,3,4,9,7,4.94974746830583,4.94974746830583
"2889",2116,2,"BG",0,0,2,54,0,5,2.66666666666667,4,1,11,0,1,10,10,10,6.36396103067893,6.36396103067893
"2890",194,3,"BG",2,0,1,43,0,4,4.66666666666667,4,2,12,5,5,10,10,10,6.36396103067893,7.07106781186548
"2891",2662,5,"BG",2,0,2,60,0,5,2.33333333333333,6,10,13,1,2,9,10,10,5.65685424949238,5.65685424949238
"2892",3223,4,"BG",3,0,2,78,0,6,5,5,1,11,4,7,10,7,9,3.53553390593274,4.24264068711928
"2893",295,4,"BG",2,0,2,66,0,5,5,4,8,12,0,4,10,9,9,4.94974746830583,7.07106781186548
"2894",3213,4,"BG",4,0,2,43,0,7,5,6,7,11,5,6,9,7,9,2.82842712474619,4.24264068711928
"2895",3628,9,"BG",0,0,1,73,0,5,1.66666666666667,5,1,8,0,6,10,10,10,7.07106781186548,7.07106781186548
"2896",363,5,"BG",1,0,1,74,0,5,6.66666666666667,5,1,11,2,6,10,8,9,5.65685424949238,3.53553390593274
"2897",3451,4,"BG",2,1,1,66,0,5,1.33333333333333,10,4,11,8,4,6,10,9,0.707106781186548,2.12132034355964
"2898",1353,2,"BG",0,0,1,51,1,4,2.66666666666667,4,7,16,0,0,10,10,10,7.07106781186548,4.94974746830583
"2899",2473,1,"BG",1,0,1,77,0,5,5,1,8,11,1,4,10,10,10,6.36396103067893,6.36396103067893
"2900",3881,3,"BG",1,0,2,71,0,5,4,5,1,8,5,3,10,10,10,5.65685424949238,4.94974746830583
"2901",1494,5,"BG",2,1,2,39,0,5,3,5,8,11,1,10,10,10,10,7.07106781186548,4.94974746830583
"2902",3344,0,"BG",0,0,1,66,0,2,1.33333333333333,5,9,8,1,2,10,10,10,7.07106781186548,6.36396103067893
"2903",416,6,"BG",6,0,1,55,0,4,5.66666666666667,3,10,18,3,7,10,10,7,6.36396103067893,2.12132034355964
"2904",325,7,"BG",8,0,2,58,0,7,8,5,8,11,7,10,10,10,9,2.12132034355964,1.4142135623731
"2905",638,3,"BG",0,0,2,55,0,3,1.66666666666667,5,8,11,0,3,10,10,10,7.07106781186548,7.07106781186548
"2906",1445,8,"BG",4,0,2,44,0,10,0,10,3,11,10,8,10,10,10,1.4142135623731,0
"2907",2571,5,"BG",5,0,2,35,0,10,2,7,1,7,5,5,5,5,5,0,0
"2908",168,0,"BG",1,0,1,53,0,5,4,0,9,13,0,0,10,10,10,7.07106781186548,7.07106781186548
"2909",3264,0,"BG",0,0,1,63,0,3,2.33333333333333,10,8,16,0,1,10,10,10,4.94974746830583,0
"2910",435,4,"BG",3,0,2,78,0,5,4.33333333333333,5,1,12,8,4,9,8,8,3.53553390593274,4.24264068711928
"2911",1014,3,"BG",0,0,1,53,0,5,4.33333333333333,5,1,12,10,10,10,10,10,5.65685424949238,5.65685424949238
"2912",742,5,"BG",7,0,2,62,1,10,6.66666666666667,5,1,8,0,0,10,10,9,4.94974746830583,3.53553390593274
"2913",2783,2,"BG",0,0,1,53,0,2,1,10,10,21,1,1,10,10,10,6.36396103067893,1.4142135623731
"2914",2856,5,"BG",4,0,1,35,0,2,5.66666666666667,5,10,16,5,8,9,9,8,0.707106781186548,0.707106781186548
"2915",632,1,"BG",7,0,2,59,0,3,6.33333333333333,8,10,16,6,8,10,10,10,4.94974746830583,4.24264068711928
"2916",603,2,"BG",1,0,2,48,1,10,7.33333333333333,3,4,8,7,5,8,9,8,4.24264068711928,4.24264068711928
"2917",2883,8,"BG",4,0,2,35,0,10,4.66666666666667,9,10,17,4,7,10,10,10,7.07106781186548,7.07106781186548
"2918",2422,3,"BG",0,0,1,51,0,1,1.66666666666667,2,3,11,10,10,10,10,6,0,0
"2919",1914,5,"BG",6,1,2,65,0,6,6,10,4,8,4,6,9,9,10,4.94974746830583,6.36396103067893
"2920",3491,4,"BG",5,0,1,38,0,1,4,9,10,12,3,3,10,9,10,4.94974746830583,4.94974746830583
"2921",2315,4,"BG",1,0,1,71,0,3,3.66666666666667,10,4,11,3,10,5,10,10,1.4142135623731,2.12132034355964
"2922",1681,4,"BG",1,0,1,74,0,7,4.66666666666667,7,5,8,6,5,10,10,10,5.65685424949238,3.53553390593274
"2923",594,2,"BG",1,0,2,74,0,4,6.33333333333333,5,2,4,0,0,1,10,5,2.12132034355964,2.82842712474619
"2924",2661,6,"BG",2,0,2,67,0,9,3.33333333333333,2,9,5,1,3,10,8,10,6.36396103067893,7.07106781186548
"2925",3477,5,"BG",5,1,2,65,0,7,2.66666666666667,6,1,11,10,6,4,7,6,4.24264068711928,4.24264068711928
"2926",3513,4,"BG",4,0,2,28,0,7,5.33333333333333,8,6,16,3,4,9,8,9,4.24264068711928,4.94974746830583
"2927",3421,0,"BG",0,0,2,41,0,3,1,10,1,11,0,0,10,10,10,7.07106781186548,7.07106781186548
"2928",2423,10,"BG",5,1,1,50,0,3,3.66666666666667,10,1,11,5,10,8,10,7,0.707106781186548,1.4142135623731
"2929",172,2,"BG",0,0,1,53,0,4,7.33333333333333,10,1,11,0,1,10,10,10,7.07106781186548,7.07106781186548
"2930",375,4,"BG",2,1,2,31,0,5,5,4,10,17,2,6,10,9,8,4.24264068711928,2.82842712474619
"2931",316,5,"BG",5,0,2,69,0,5,5,5,1,11,5,6,7,10,7,2.12132034355964,2.12132034355964
"2932",3416,3,"BG",5,0,2,66,0,8,0.666666666666667,5,5,11,0,2,10,10,9,4.24264068711928,2.82842712474619
"2933",2104,0,"BG",4,0,2,31,0,5,4.33333333333333,5,9,12,1,3,10,7,8,5.65685424949238,7.07106781186548
"2934",78,0,"BG",0,0,1,60,0,5,4.66666666666667,0,7,10,0,3,10,10,10,7.07106781186548,4.94974746830583
"2935",2498,1,"BG",1,0,1,68,0,1,5.66666666666667,2,2,4,2,6,10,9,10,5.65685424949238,4.24264068711928
"2936",3916,6,"BG",3,0,1,37,1,1,3,5,3,12,7,6,10,10,10,1.4142135623731,4.94974746830583
"2937",2482,5,"BG",3,1,2,50,0,5,3.66666666666667,5,3,17,1,2,10,10,10,6.36396103067893,6.36396103067893
"2938",2173,5,"BG",2,0,2,65,0,6,5,4,1,11,7,6,8,10,10,2.12132034355964,4.24264068711928
"2939",3184,4,"BG",4,0,2,41,0,4,5,6,9,12,3,6,9,9,10,4.24264068711928,5.65685424949238
"2940",1163,2,"BG",1,0,1,60,0,5,4,5,3,8,5,2,8,8,8,4.24264068711928,6.36396103067893
"2941",3411,5,"BG",5,0,2,51,0,2,0,5,7,12,0,5,10,8,9,4.24264068711928,2.12132034355964
"2942",556,3,"BG",2,1,2,50,0,5,6,9,10,12,1,7,10,10,10,5.65685424949238,6.36396103067893
"2943",2521,6,"BG",2,0,2,70,0,9,2.33333333333333,8,4,14,0,1,10,10,10,7.07106781186548,7.07106781186548
"2944",2572,7,"BG",6,1,1,71,0,5,4.33333333333333,6,1,10,1,1,10,10,9,5.65685424949238,5.65685424949238
"2945",1161,3,"BG",2,0,1,60,0,6,3.66666666666667,5,1,8,5,4,5,3,6,2.12132034355964,3.53553390593274
"2946",2187,5,"BG",0,0,1,77,0,6,5,6,1,14,0,6,10,10,10,4.94974746830583,7.07106781186548
"2947",1382,3,"BG",0,0,2,33,0,5,1,5,1,11,0,1,10,10,10,7.07106781186548,7.07106781186548
"2948",3002,4,"BG",4,0,2,77,0,10,4,5,1,11,4,6,9,6,9,4.24264068711928,4.24264068711928
"2949",2692,1,"BG",2,0,2,41,0,7,7,10,9,17,0,1,10,10,9,6.36396103067893,3.53553390593274
"2950",3107,3,"BG",5,0,1,34,0,2,3.66666666666667,5,10,16,3,2,10,8,10,2.12132034355964,5.65685424949238
"2951",67,0,"BG",0,1,2,69,0,10,3.66666666666667,5,1,7,0,5,10,10,10,2.82842712474619,7.07106781186548
"2952",801,2,"BG",2,0,2,44,0,7,2.66666666666667,5,7,12,0,3,10,8,10,7.07106781186548,7.07106781186548
"2953",3137,3,"BG",3,0,1,43,0,4,1.33333333333333,3,10,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"2954",1772,0,"BG",0,1,2,58,0,1,2.66666666666667,6,4,12,0,5,10,10,10,7.07106781186548,7.07106781186548
"2955",3666,4,"BG",3,0,2,64,0,7,8.66666666666667,5,3,8,1,3,10,10,10,6.36396103067893,5.65685424949238
"2956",2492,1,"BG",1,0,1,65,0,10,2.33333333333333,1,1,11,6,6,10,10,10,5.65685424949238,4.24264068711928
"2957",714,3,"BG",5,0,2,24,1,7,1.33333333333333,7,1,12,0,8,10,10,10,6.36396103067893,7.07106781186548
"2958",1888,1,"BG",2,0,2,33,0,6,4,7,9,16,3,5,10,9,10,5.65685424949238,5.65685424949238
"2959",1641,2,"BG",5,0,2,22,0,6,1.66666666666667,5,7,12,10,9,10,8,10,0,0
"2960",1316,1,"BG",1,0,2,63,0,3,5.33333333333333,5,1,13,5,1,10,9,5,7.07106781186548,7.07106781186548
"2961",1692,5,"BG",1,0,1,47,0,3,6,9,1,11,7,6,10,10,10,6.36396103067893,5.65685424949238
"2962",292,5,"BG",1,0,1,60,0,4,5.66666666666667,4,2,11,0,4,10,9,9,6.36396103067893,6.36396103067893
"2963",104,1,"BG",1,0,2,60,0,5,4.33333333333333,5,9,11,0,3,10,10,10,7.07106781186548,7.07106781186548
"2964",2447,3,"BG",3,1,2,35,0,5,2.66666666666667,6,1,8,0,2,10,10,10,7.07106781186548,5.65685424949238
"2965",1731,4,"BG",5,0,2,76,0,6,6.33333333333333,2,1,12,4,6,8,7,8,2.12132034355964,0.707106781186548
"2966",3526,1,"BG",3,0,2,48,0,1,3.66666666666667,5,5,18,3,4,10,10,10,3.53553390593274,4.94974746830583
"2967",3604,4,"BG",0,0,1,75,0,3,1.33333333333333,0,1,15,0,0,10,10,10,7.07106781186548,7.07106781186548
"2968",1314,1,"BG",1,0,2,82,0,8,1.33333333333333,2,1,8,1,1,10,3,6,6.36396103067893,7.07106781186548
"2969",616,2,"BG",3,0,2,73,0,10,1,4,1,10,4,3,9,9,5,1.4142135623731,0.707106781186548
"2970",3874,6,"BG",1,0,2,81,0,6,2.66666666666667,6,1,6,2,6,10,9,10,3.53553390593274,5.65685424949238
"2971",2344,3,"BG",5,0,2,40,0,5,6.66666666666667,10,5,15,10,5,10,10,10,7.07106781186548,7.07106781186548
"2972",3631,1,"BG",2,0,1,72,0,5,4.33333333333333,5,6,7,0,3,10,10,10,7.07106781186548,7.07106781186548
"2973",334,1,"BG",0,0,2,62,0,5,2,3,9,11,4,4,10,10,10,3.53553390593274,4.24264068711928
"2974",3414,4,"BG",2,1,1,20,0,7,1.33333333333333,5,9,12,1,1,10,6,7,2.12132034355964,2.12132034355964
"2975",3457,5,"BG",5,0,1,43,0,2,2.66666666666667,5,5,11,5,6,7,5,6,0.707106781186548,0.707106781186548
"2976",635,2,"BG",0,0,2,59,0,5,3,5,9,15,0,6,10,10,10,7.07106781186548,7.07106781186548
"2977",1557,7,"BG",1,0,2,68,0,8,6.33333333333333,1,2,14,0,7,10,10,10,4.94974746830583,3.53553390593274
"2978",1214,4,"BG",2,0,1,76,0,9,1.66666666666667,7,7,7,0,3,10,4,10,7.07106781186548,7.07106781186548
"2979",833,4,"BG",0,0,1,61,0,4,3.66666666666667,3,1,8,4,1,10,10,10,7.07106781186548,7.07106781186548
"2980",2097,2,"BG",2,0,1,54,0,5,5,8,10,11,0,3,10,10,10,7.07106781186548,7.07106781186548
"2981",2448,4,"BG",3,0,2,40,0,1,1.66666666666667,4,5,11,4,4,10,10,10,7.07106781186548,7.07106781186548
"2982",2205,4,"BG",1,0,1,38,0,3,5,6,7,12,0,6,10,10,10,5.65685424949238,2.82842712474619
"2983",1306,2,"BG",3,0,2,79,0,7,3.33333333333333,6,1,4,1,4,10,9,8,6.36396103067893,6.36396103067893
"2984",191,4,"BG",3,1,1,45,0,4,5,6,10,16,0,5,10,10,10,7.07106781186548,7.07106781186548
"2985",1746,4,"BG",3,1,1,66,0,1,2.33333333333333,10,3,13,5,9,10,10,10,4.24264068711928,2.12132034355964
"2986",212,5,"BG",2,0,2,67,0,6,1,5,2,8,6,8,10,10,10,2.12132034355964,2.12132034355964
"2987",137,1,"BG",1,0,2,59,0,7,4.33333333333333,2,1,12,0,0,10,10,9,7.07106781186548,7.07106781186548
"2988",2761,2,"BG",1,0,2,59,0,1,3.33333333333333,7,8,16,2,3,10,10,8,4.94974746830583,4.94974746830583
"2989",384,4,"BG",2,0,1,59,0,6,4.66666666666667,4,8,8,0,5,9,10,10,7.07106781186548,7.07106781186548
"2990",3664,4,"BG",4,0,2,80,0,10,8.33333333333333,2,1,12,2,1,10,8,10,4.94974746830583,4.24264068711928
"2991",2183,5,"BG",1,1,2,78,0,7,4.33333333333333,7,1,4,3,5,10,10,10,7.07106781186548,7.07106781186548
"2992",768,3,"BG",2,0,2,65,0,4,9,4,1,12,5,4,10,10,10,4.94974746830583,4.94974746830583
"2993",3724,2,"BG",0,0,1,60,0,2,4,0,9,8,0,2,10,10,10,7.07106781186548,3.53553390593274
"2994",2916,5,"BG",1,1,2,32,0,6,7.33333333333333,7,9,12,2,3,10,10,9,1.4142135623731,1.4142135623731
"2995",2975,2,"BG",1,0,2,30,1,5,1.33333333333333,5,2,8,1,0,8,7,7,4.94974746830583,4.94974746830583
"2996",3006,4,"BG",4,1,2,62,0,5,5,7,6,16,4,6,10,9,10,4.24264068711928,4.24264068711928
"2997",1082,3,"BG",6,0,1,75,0,6,5.66666666666667,5,2,8,8,10,10,10,10,7.07106781186548,7.07106781186548
"2998",3044,1,"BG",1,0,2,20,0,5,4.33333333333333,8,1,8,6,7,10,10,10,5.65685424949238,7.07106781186548
"2999",2467,1,"BG",1,0,2,61,0,1,3,5,3,12,10,10,10,10,10,7.07106781186548,7.07106781186548
"3000",2994,4,"BG",4,1,2,42,0,6,5,7,6,16,4,6,10,7,10,4.24264068711928,4.94974746830583
"3001",1357,4,"BG",2,0,2,52,0,6,5.33333333333333,4,6,12,3,3,10,10,9,3.53553390593274,4.24264068711928
"3002",2724,6,"BG",3,1,2,52,0,5,4.5,7,8,11,5,4,10,7,9,2.82842712474619,2.12132034355964
"3003",722,9,"BG",9,1,2,75,0,6,0.666666666666667,8,6,9,4,10,10,10,10,4.94974746830583,6.36396103067893
"3004",2516,6,"BG",1,0,2,65,0,1,7.33333333333333,1,6,12,2,5,10,10,10,7.07106781186548,7.07106781186548
"3005",2048,2,"BG",0,0,1,63,0,7,2.33333333333333,0,8,11,3,5,10,10,10,7.07106781186548,7.07106781186548
"3006",257,2,"BG",2,0,2,87,0,4,5.33333333333333,9,2,14,0,4,9,8,10,7.07106781186548,7.07106781186548
"3007",1471,8,"BG",1,1,1,50,0,7,7,6,1,12,1,7,10,10,10,6.36396103067893,4.24264068711928
"3008",1512,1,"BG",2,0,2,41,1,10,7.66666666666667,5,7,8,3,10,10,10,10,7.07106781186548,7.07106781186548
"3009",626,1,"BG",1,0,2,33,0,6,1,5,9,17,10,10,10,10,10,0.707106781186548,0.707106781186548
"3010",1322,3,"BG",2,0,2,60,1,4,3.33333333333333,5,4,16,2,0,10,10,9,1.4142135623731,2.12132034355964
"3011",1268,5,"BG",4,0,2,54,0,4,4,9,8,20,2,3,10,9,7,1.4142135623731,2.82842712474619
"3012",893,3,"BG",2,0,1,78,0,4,7,3,5,17,0,3,10,10,10,6.36396103067893,6.36396103067893
"3013",2546,4,"BG",2,0,2,57,1,4,2,4,1,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"3014",3545,5,"BG",5,1,1,48,0,7,3.33333333333333,10,10,17,7,4,10,10,10,3.53553390593274,2.82842712474619
"3015",1384,6,"BG",0,0,1,52,0,5,1.66666666666667,10,7,12,0,2,10,9,10,4.94974746830583,4.94974746830583
"3016",3912,7,"BG",5,1,2,57,1,3,5,6,6,12,7,6,10,10,10,4.24264068711928,5.65685424949238
"3017",243,6,"BG",6,1,2,39,0,5,4.33333333333333,7,3,17,1,5,10,10,8,3.53553390593274,7.07106781186548
"3018",1284,3,"BG",2,0,2,67,0,4,1.66666666666667,2,1,12,9,2,4,8,4,2.12132034355964,0.707106781186548
"3019",2443,5,"BG",3,0,2,38,0,4,3,6,4,8,2,4,10,10,10,6.36396103067893,7.07106781186548
"3020",1291,2,"BG",1,0,2,39,0,5,5.33333333333333,3,2,12,4,2,10,7,9,6.36396103067893,4.94974746830583
"3021",3316,0,"BG",0,0,1,51,1,8,0.333333333333333,0,1,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"3022",802,3,"BG",0,0,1,54,1,3,2.66666666666667,5,1,12,2,0,10,10,10,7.07106781186548,7.07106781186548
"3023",324,5,"BG",5,0,2,74,0,1,7.33333333333333,1,1,12,7,6,8,10,8,2.82842712474619,2.82842712474619
"3024",1535,1,"BG",1,0,2,41,0,6,5.5,8,8,16,1,5,10,10,10,7.07106781186548,5.65685424949238
"3025",3825,3,"BG",2,0,1,74,0,2,4.66666666666667,5,1,7,1,2,2,7,9,4.24264068711928,4.24264068711928
"3026",114,0,"BG",3,0,2,43,0,5,1.33333333333333,10,8,14,0,2,10,10,10,6.36396103067893,7.07106781186548
"3027",415,1,"BG",1,0,2,83,0,8,4,5,1,13,2,1,4,10,10,7.07106781186548,7.07106781186548
"3028",3583,5,"BG",5,0,1,23,0,7,3,10,8,8,1,3,10,9,9,4.24264068711928,4.24264068711928
"3029",3348,2,"BG",0,0,2,60,0,8,2.33333333333333,5,3,11,0,0,10,10,10,7.07106781186548,7.07106781186548
"3030",2614,0,"BG",0,0,1,65,0,2,2,0,2,12,1,1,10,10,10,6.36396103067893,6.36396103067893
"3031",143,1,"BG",2,0,2,48,0,6,3,5,5,11,0,1,10,10,10,7.07106781186548,7.07106781186548
"3032",1165,4,"BG",1,0,2,70,0,5,4,5,1,4,8,5,9,4,8,4.94974746830583,5.65685424949238
"3033",814,2,"BG",0,0,1,62,0,7,4.33333333333333,5,3,11,0,2,10,8,10,7.07106781186548,7.07106781186548
"3034",2313,0,"BG",2,0,2,68,0,8,5,5,1,8,10,10,7,10,10,2.82842712474619,0.707106781186548
"3035",2295,2,"BG",0,0,2,64,0,6,3.33333333333333,0,1,11,5,8,10,10,8,4.94974746830583,2.12132034355964
"3036",3428,0,"BG",0,0,1,61,0,5,1,5,8,12,0,1,10,10,10,7.07106781186548,7.07106781186548
"3037",2333,5,"BG",6,0,1,39,0,6,5.66666666666667,8,6,18,5,7,5,9,6,1.4142135623731,2.82842712474619
"3038",2674,5,"BG",3,0,2,39,0,6,5.66666666666667,7,10,11,3,6,10,10,8,1.4142135623731,2.12132034355964
"3039",3506,2,"BG",0,0,2,71,0,7,3.33333333333333,2,1,7,0,0,10,10,10,7.07106781186548,7.07106781186548
"3040",3741,0,"BG",0,0,1,38,0,5,3.33333333333333,5,8,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"3041",3805,2,"BG",1,0,2,25,0,5,6,4,9,12,3,2,10,10,10,5.65685424949238,4.94974746830583
"3042",1247,4,"BG",3,0,2,79,0,4,3.66666666666667,2,1,12,1,2,9,9,7,1.4142135623731,2.82842712474619
"3043",488,6,"BG",4,1,1,49,0,2,5.66666666666667,10,10,17,2,8,10,10,10,0.707106781186548,1.4142135623731
"3044",1685,2,"BG",5,0,2,57,0,5,3,5,4,16,0,0,7,8,9,2.12132034355964,2.12132034355964
"3045",2618,4,"BG",1,0,1,52,0,6,3.66666666666667,5,8,13,2,4,10,10,10,6.36396103067893,6.36396103067893
"3046",935,4,"BG",3,0,2,65,0,5,4,0,1,15,4,7,10,10,10,5.65685424949238,5.65685424949238
"3047",2041,8,"BG",0,1,2,30,0,3,3.33333333333333,10,9,16,2,7,10,10,10,4.24264068711928,5.65685424949238
"3048",1411,2,"BG",0,0,1,55,0,4,5.33333333333333,4,3,8,0,4,10,10,10,7.07106781186548,7.07106781186548
